0	0	0	
0	0	0	
0	1	0	
0	1	0	
0	1	0	
0	1	0	
0	2	0	
0	2	0	
0	2	0	
0	2	0	
0	2	0	
0	2	0	
0	2	0	
0	2	0	
1	2	0	
1	2	0	
1	2	0	
1	2	0	
1	2	0	
2	2	0	
2	2	0	
2	3	0	
2	3	0	
2	3	0	
2	3	0	
2	4	1	
2	5	1	
2	5	1	
2	5	1	
2	5	1	
2	5	1	
2	5	1	
2	5	1	
2	5	1	
2	5	1	
2	5	1	
3	5	1	
3	6	1	
3	6	1	
3	6	1	
3	6	1	
3	6	1	
3	6	1	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
3	6	2	
4	6	2	
4	6	2	
4	6	2	
5	6	2	
5	6	2	
5	6	2	
5	6	2	
6	6	2	
6	6	2	
6	7	2	
6	7	2	
6	7	2	
6	7	2	
6	7	2	
6	7	2	
6	7	2	
6	7	2	
6	7	2	
6	7	2	
6	8	2	
6	8	2	
6	8	2	
6	8	2	
6	8	2	
6	8	3	
6	8	3	
6	8	3	
6	8	3	
6	8	3	
6	8	3	
6	8	3	
6	8	3	
6	8	3	
6	8	3	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	4	
6	8	5	
6	8	5	
6	9	5	
6	9	5	
6	9	5	
6	9	5	
6	9	5	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	6	
6	9	7	
6	9	7	
6	9	7	
6	9	7	
6	9	7	
6	9	7	
6	9	7	
6	9	7	
6	9	7	
6	9	7	
6	9	7	
6	9	7	
6	9	7	
6	9	7	
6	9	7	
7	9	7	
8	9	7	
8	9	7	
8	9	7	
8	9	7	
8	9	7	
8	9	7	
8	9	7	
8	9	7	
9	9	7	
9	9	7	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
9	9	8	
