% of Docs Looked at,% of Docs Returned,Number of Documents,Total Number of Documents	Sample Rate:10
1,5.05294554009,109,10905
2,5.50037446465,218,10905
3,1.65102399363,327,10905
4,0.395580312959,436,10905
5,0.0489019888999,545,10905
6,0.148551739364,654,10905
7,1.53145975153,763,10905
8,8.71969110982,872,10905
9,33.2764176061,981,10905
10,68.486598188,1090,10905
11,77.1473906288,1199,10905
12,49.8372422334,1308,10905
13,17.7553714002,1417,10905
14,3.63397115727,1526,10905
15,0.428776881373,1635,10905
16,0.0686728477387,1744,10905
17,0.546913494554,1853,10905
18,4.42597282906,1962,10905
19,21.4132071492,2071,10905
20,19.7197731297,2181,10905
21,54.6964710005,2290,10905
22,87.1542284306,2399,10905
23,79.779143852,2508,10905
24,41.9529045121,2617,10905
25,13.1431898996,2726,10905
26,2.28108419868,2835,10905
27,0.23206202141,2944,10905
28,0.110011371699,3053,10905
29,1.16140323746,3162,10905
30,7.98371835282,3271,10905
31,31.5397709668,3380,10905
32,71.578740823,3489,10905
33,93.3214176369,3598,10905
34,69.8956831351,3707,10905
35,31.1480670913,3816,10905
36,7.69917515827,3925,10905
37,1.09379102079,4034,10905
38,0.104609848669,4143,10905
39,0.267189813068,4252,10905
40,0.227975013129,4362,10905
41,2.26162699139,4471,10905
42,13.1869393357,4580,10905
43,44.1739634336,4689,10905
44,85.0081481203,4798,10905
45,93.9780645378,4907,10905
46,59.6848615745,5016,10905
47,21.7757763503,5125,10905
48,4.56413120032,5234,10905
49,0.551061263157,5343,10905
50,0.0760260619428,5452,10905
51,0.551061263157,5561,10905
52,4.72151503482,5670,10905
53,22.52666519,5779,10905
54,61.7429602496,5888,10905
55,97.2186874529,5997,10905
56,87.9394635727,6106,10905
57,45.697203552,6215,10905
58,13.6416613817,6324,10905
59,2.33961412902,6433,10905
60,2.66497771574,6543,10905
61,0.276403254898,6652,10905
62,0.10821708483,6761,10905
63,1.13150795255,6870,10905
64,7.96466395684,6979,10905
65,32.2221383703,7088,10905
66,74.8882319304,7197,10905
67,99.9872331824,7306,10905
68,76.6915080246,7415,10905
69,33.7926117501,7524,10905
70,8.55398394943,7633,10905
71,1.24436061156,7742,10905
72,0.11786932682,7851,10905
73,0.248637880082,7960,10905
74,2.4440187843,8069,10905
75,14.0819891782,8178,10905
76,46.6143383468,8287,10905
77,88.6434931689,8396,10905
78,96.8380315895,8505,10905
79,60.7738566672,8614,10905
80,63.6789735134,8724,10905
81,23.792452388,8833,10905
82,5.10689172585,8942,10905
83,0.631054032176,9051,10905
84,0.0792379012369,9160,10905
85,0.514532257648,9269,10905
86,4.36076538872,9378,10905
87,21.3064456802,9487,10905
88,59.8046906801,9596,10905
89,96.4342382861,9705,10905
90,89.3303454626,9814,10905
91,47.5377394372,9923,10905
92,14.5328185163,10032,10905
93,2.55243291921,10141,10905
94,0.262150128289,10250,10905
95,0.112850743616,10359,10905
96,1.18674093888,10468,10905
97,8.25511996816,10577,10905
98,33.002246788,10686,10905
99,75.7941831014,10795,10905
