% of Docs Looked at,% of Docs Returned,Number of Documents,Total Number of Documents	Sample Rate:10
1,13.043478260869565,54,5495
2,13.043478260869565,109,5495
3,17.391304347826086,164,5495
4,21.73913043478261,219,5495
5,21.73913043478261,274,5495
6,21.73913043478261,329,5495
7,26.08695652173913,384,5495
8,26.08695652173913,439,5495
9,26.08695652173913,494,5495
10,26.08695652173913,549,5495
11,34.78260869565217,604,5495
12,39.130434782608695,659,5495
13,39.130434782608695,714,5495
14,43.47826086956522,769,5495
15,43.47826086956522,824,5495
16,43.47826086956522,879,5495
17,43.47826086956522,934,5495
18,43.47826086956522,989,5495
19,43.47826086956522,1044,5495
20,43.47826086956522,1099,5495
21,43.47826086956522,1153,5495
22,43.47826086956522,1208,5495
23,43.47826086956522,1263,5495
24,43.47826086956522,1318,5495
25,43.47826086956522,1373,5495
26,43.47826086956522,1428,5495
27,43.47826086956522,1483,5495
28,47.82608695652174,1538,5495
29,52.17391304347826,1593,5495
30,60.86956521739131,1648,5495
31,60.86956521739131,1703,5495
32,60.86956521739131,1758,5495
33,60.86956521739131,1813,5495
34,60.86956521739131,1868,5495
35,60.86956521739131,1923,5495
36,60.86956521739131,1978,5495
37,60.86956521739131,2033,5495
38,60.86956521739131,2088,5495
39,60.86956521739131,2143,5495
40,65.21739130434783,2198,5495
41,65.21739130434783,2252,5495
42,65.21739130434783,2307,5495
43,73.91304347826086,2362,5495
44,73.91304347826086,2417,5495
45,73.91304347826086,2472,5495
46,73.91304347826086,2527,5495
47,73.91304347826086,2582,5495
48,73.91304347826086,2637,5495
49,73.91304347826086,2692,5495
50,73.91304347826086,2747,5495
51,78.26086956521739,2802,5495
52,82.6086956521739,2857,5495
53,82.6086956521739,2912,5495
54,82.6086956521739,2967,5495
55,91.30434782608695,3022,5495
56,91.30434782608695,3077,5495
57,91.30434782608695,3132,5495
58,91.30434782608695,3187,5495
59,91.30434782608695,3242,5495
60,91.30434782608695,3297,5495
61,91.30434782608695,3351,5495
62,91.30434782608695,3406,5495
63,91.30434782608695,3461,5495
64,91.30434782608695,3516,5495
65,91.30434782608695,3571,5495
66,91.30434782608695,3626,5495
67,91.30434782608695,3681,5495
68,91.30434782608695,3736,5495
69,91.30434782608695,3791,5495
70,91.30434782608695,3846,5495
71,91.30434782608695,3901,5495
72,91.30434782608695,3956,5495
73,91.30434782608695,4011,5495
74,91.30434782608695,4066,5495
75,91.30434782608695,4121,5495
76,95.65217391304348,4176,5495
77,95.65217391304348,4231,5495
78,95.65217391304348,4286,5495
79,95.65217391304348,4341,5495
80,100.0,4396,5495
81,100.0,4450,5495
82,100.0,4505,5495
83,100.0,4560,5495
84,100.0,4615,5495
85,100.0,4670,5495
86,100.0,4725,5495
87,100.0,4780,5495
88,100.0,4835,5495
89,100.0,4890,5495
90,100.0,4945,5495
91,100.0,5000,5495
92,100.0,5055,5495
93,100.0,5110,5495
94,100.0,5165,5495
95,100.0,5220,5495
96,100.0,5275,5495
97,100.0,5330,5495
98,100.0,5385,5495
99,100.0,5440,5495
