% of Docs Looked at,% of Docs Returned,Number of Documents,Total Number of Documents	Sample Rate:10
1,9.782608695652174,16,1615
2,16.304347826086957,32,1615
3,21.73913043478261,48,1615
4,28.26086956521739,64,1615
5,32.608695652173914,80,1615
6,39.130434782608695,96,1615
7,44.565217391304344,113,1615
8,46.73913043478261,129,1615
9,48.91304347826087,145,1615
10,52.17391304347826,161,1615
11,53.2608695652174,177,1615
12,54.347826086956516,193,1615
13,55.434782608695656,209,1615
14,57.608695652173914,226,1615
15,58.69565217391305,242,1615
16,60.86956521739131,258,1615
17,64.13043478260869,274,1615
18,65.21739130434783,290,1615
19,66.30434782608695,306,1615
20,68.47826086956522,323,1615
21,68.47826086956522,339,1615
22,69.56521739130434,355,1615
23,69.56521739130434,371,1615
24,70.65217391304348,387,1615
25,72.82608695652173,403,1615
26,73.91304347826086,419,1615
27,73.91304347826086,436,1615
28,75.0,452,1615
29,77.17391304347827,468,1615
30,77.17391304347827,484,1615
31,78.26086956521739,500,1615
32,80.43478260869566,516,1615
33,81.52173913043478,532,1615
34,82.6086956521739,549,1615
35,83.69565217391305,565,1615
36,84.78260869565217,581,1615
37,84.78260869565217,597,1615
38,86.95652173913044,613,1615
39,86.95652173913044,629,1615
40,88.04347826086956,646,1615
41,89.13043478260869,662,1615
42,90.21739130434783,678,1615
43,90.21739130434783,694,1615
44,91.30434782608695,710,1615
45,92.3913043478261,726,1615
46,93.47826086956522,742,1615
47,93.47826086956522,759,1615
48,94.56521739130434,775,1615
49,95.65217391304348,791,1615
50,96.73913043478261,807,1615
51,96.73913043478261,823,1615
52,97.82608695652173,839,1615
53,97.82608695652173,855,1615
54,97.82608695652173,872,1615
55,98.91304347826086,888,1615
56,98.91304347826086,904,1615
57,98.91304347826086,920,1615
58,98.91304347826086,936,1615
59,98.91304347826086,952,1615
60,98.91304347826086,968,1615
61,100.0,985,1615
62,100.0,1001,1615
63,100.0,1017,1615
64,100.0,1033,1615
65,100.0,1049,1615
66,100.0,1065,1615
67,100.0,1082,1615
68,100.0,1098,1615
69,100.0,1114,1615
70,100.0,1130,1615
71,100.0,1146,1615
72,100.0,1162,1615
73,100.0,1178,1615
74,100.0,1195,1615
75,100.0,1211,1615
76,100.0,1227,1615
77,100.0,1243,1615
78,100.0,1259,1615
79,100.0,1275,1615
80,100.0,1292,1615
81,100.0,1308,1615
82,100.0,1324,1615
83,100.0,1340,1615
84,100.0,1356,1615
85,100.0,1372,1615
86,100.0,1388,1615
87,100.0,1405,1615
88,100.0,1421,1615
89,100.0,1437,1615
90,100.0,1453,1615
91,100.0,1469,1615
92,100.0,1485,1615
93,100.0,1501,1615
94,100.0,1518,1615
95,100.0,1534,1615
96,100.0,1550,1615
97,100.0,1566,1615
98,100.0,1582,1615
99,100.0,1598,1615
