0	0	
0	0	
1	0	
2	0	
3	0	
4	1	
5	1	
6	2	
7	2	
8	2	
9	2	
10	2	
10	3	
11	4	
12	5	
13	5	
13	6	
13	7	
14	8	
15	9	
16	10	
16	11	
17	12	
18	12	
18	12	
18	13	
18	14	
18	15	
18	15	
19	15	
19	15	
19	15	
19	15	
20	15	
20	15	
20	15	
21	16	
22	16	
22	17	
22	17	
23	17	
23	18	
23	18	
23	18	
23	18	
23	18	
23	19	
24	19	
25	19	
26	19	
26	20	
26	21	
27	21	
28	21	
28	21	
28	21	
29	21	
29	22	
29	22	
29	22	
30	22	
30	22	
30	22	
30	22	
30	22	
30	22	
30	22	
30	22	
30	22	
30	22	
30	22	
31	22	
31	22	
31	22	
31	22	
32	23	
32	23	
32	23	
32	24	
32	25	
32	25	
32	26	
32	27	
32	28	
32	28	
32	28	
33	28	
34	28	
34	28	
34	28	
34	28	
34	29	
34	29	
34	29	
34	29	
34	29	
34	29	
35	29	
35	29	
35	29	
36	29	
37	29	
38	29	
39	29	
39	30	
39	30	
40	31	
40	31	
40	31	
40	31	
40	31	
40	31	
41	32	
41	32	
42	32	
42	32	
42	32	
42	32	
42	33	
43	33	
43	33	
43	33	
43	33	
43	33	
43	33	
44	33	
45	33	
45	33	
45	33	
45	33	
45	33	
45	33	
45	33	
45	33	
45	33	
45	34	
45	34	
46	34	
46	34	
46	34	
46	34	
46	34	
46	34	
46	34	
46	34	
46	34	
46	35	
46	35	
46	35	
46	35	
46	35	
47	36	
48	37	
48	37	
48	37	
49	37	
49	37	
49	37	
49	37	
49	37	
49	37	
49	37	
49	37	
49	37	
49	37	
49	37	
49	37	
49	37	
49	37	
49	37	
49	37	
49	37	
49	37	
49	37	
49	37	
50	37	
51	37	
51	37	
51	37	
51	37	
51	37	
51	37	
51	37	
51	37	
51	37	
51	37	
52	37	
52	37	
52	37	
52	37	
52	37	
52	37	
52	37	
52	38	
52	39	
52	39	
52	39	
52	39	
52	39	
52	39	
52	39	
52	39	
52	39	
52	39	
52	39	
52	39	
52	39	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
52	40	
53	40	
53	40	
53	40	
53	40	
53	40	
53	40	
53	40	
53	40	
53	40	
53	40	
53	40	
53	40	
53	40	
53	40	
53	40	
53	40	
