0	0	0	
0	0	0	
0	0	0	
0	0	0	
0	1	0	
0	2	0	
1	3	1	
1	3	2	
2	3	3	
2	3	3	
3	3	3	
3	3	3	
3	3	3	
3	3	3	
3	3	3	
3	3	4	
3	3	4	
3	3	4	
3	3	5	
3	3	5	
3	3	5	
4	3	5	
4	3	5	
4	3	6	
4	3	6	
4	3	6	
4	3	6	
4	4	6	
5	4	6	
5	4	6	
5	4	6	
5	5	6	
5	5	6	
5	5	6	
5	5	6	
5	5	6	
5	5	6	
5	5	6	
5	5	6	
5	5	6	
5	5	6	
6	5	6	
6	5	6	
6	5	6	
6	5	6	
6	5	6	
6	5	6	
6	5	6	
6	5	6	
6	5	6	
6	5	6	
6	5	6	
6	5	6	
6	5	6	
7	5	6	
7	5	6	
7	5	6	
7	5	6	
7	5	6	
7	5	6	
7	5	6	
7	5	6	
7	5	6	
8	5	6	
8	5	7	
8	5	7	
8	5	7	
8	6	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
8	7	7	
