recall,above 70,effort,number of docs,number of relevant
0.625,False,0.415582329317,2075,24
0.7692307692307693,True,0.480947476828,971,26
0.9166666666666666,True,0.507692307692,65,12
0.8222222222222222,True,0.346719959396,10508,45
0.7171717171717171,True,0.363340356254,5221,99
0.6103896103896104,False,0.421717171717,792,77
0.6739130434782609,False,0.411716171617,1616,92
0.64,False,0.365347561879,2249,25
0.7115384615384616,True,0.359678499665,5972,104
0.6521739130434783,False,0.38110181311,1912,46
0.6594202898550725,False,0.350681536555,6456,138
0.6785714285714286,False,0.383823881311,2786,56
0.3,False,0.337850919652,2066,10
0.6934782608695652,False,0.423351704429,6532,460
0.7307692307692307,True,0.399185336049,982,52
0.6521739130434783,False,0.365477923338,5496,23
0.6851851851851852,False,0.35795730228,5496,54
0.7719298245614035,True,0.394407997501,12804,114
0.5,False,0.497076023392,627,2
0.7,False,0.549188156638,349,20
0.5,False,0.34985175773,1574,4
0.6666666666666666,False,0.352326211004,8003,45
0.782608695652174,True,0.455072463768,115,23
0.574468085106383,False,0.4174553102,317,47
0.7272727272727273,True,0.391184573003,242,11
0.8666666666666667,True,0.368054282047,10906,30
0.7142857142857143,True,0.40350877193,95,7
0.8333333333333334,True,0.521568627451,170,6
0.7326732673267327,True,0.385388883779,10873,202
0.0,False,0.333333333333,10318,3

0.6635936564302315,0.43333333333333335,0.403019621429
