recall,above 70,effort,number of docs,number of relevant
0.6666666666666666,False,1.0,2074,24
0.6923076923076923,False,1.0,970,26
0.75,True,1.0,64,12
0.7111111111111111,True,1.0,10507,45
0.7272727272727273,True,1.0,5220,99
0.7142857142857143,True,1.0,791,77
0.6956521739130435,False,1.0,1615,92
0.72,True,1.0,2248,25
0.6826923076923077,False,1.0,5971,104
0.717391304347826,True,1.0,1911,46
0.7463768115942029,True,1.0,6455,138
0.7321428571428571,True,1.0,2785,56
0.8,True,1.0,2065,10
0.7086956521739131,True,1.0,6531,460
0.6923076923076923,False,1.0,981,52
0.7391304347826086,True,1.0,5495,23
0.7407407407407407,True,1.0,5495,54
0.7017543859649122,True,1.0,12807,114
0.5,False,1.0,626,2
0.65,False,1.0,348,20
0.75,True,1.0,1573,4
0.7555555555555555,True,1.0,8002,45
0.6956521739130435,False,1.0,114,23
0.723404255319149,True,1.0,316,47
0.7272727272727273,True,1.0,241,11
0.7333333333333333,True,1.0,10905,30
0.7142857142857143,True,1.0,94,7
0.6666666666666666,False,1.0,169,6
0.698019801980198,False,1.0,10872,202
0.6666666666666666,False,1.0,10317,3

0.7073128389099026,0.6333333333333333,1.0
