recall,above 70,effort,number of docs,number of relevant
0.8333333333333334,True,0.40562248996,2075,24
0.7692307692307693,True,0.474081702712,971,26
0.9166666666666666,True,0.558974358974,65,12
0.696969696969697,False,0.357849709506,5221,99
0.8051948051948052,True,0.44696969697,792,77
0.7391304347826086,True,0.42202970297,1616,92
0.6,False,0.354972580406,2249,25
0.6346153846153846,False,0.362246037062,5972,104
0.6521739130434783,False,0.361924686192,1912,46
0.6739130434782609,False,0.352127220157,6456,138
0.5,False,0.363962670495,2786,56
0.691304347826087,False,0.425801183915,6532,460
0.7307692307692307,True,0.401900882553,982,52
0.6296296296296297,False,0.359412906356,5496,54
0.6754385964912281,False,0.391369977098,12808,114
1.0,True,0.747603833866,626,2
0.75,True,0.642788920726,349,20
0.8695652173913043,True,0.472463768116,115,23
0.7446808510638298,True,0.45531019979,317,47
0.9090909090909091,True,0.404958677686,242,11
1.0,True,0.60701754386,95,7
0.8333333333333334,True,0.509803921569,170,6
0.7128712871287128,True,0.383120267329,10873,202

0.755126584784316,0.6086956521739131,0.446187519055
