recall,above 70,effort,number of docs,number of relevant
0.7916666666666666,True,0.396305220884,2075,24
0.5769230769230769,False,0.432200480604,971,26
1.0,True,0.682051282051,65,12
0.7373737373737373,True,0.363084977335,5221,99
0.6493506493506493,False,0.406565656566,792,77
0.7065217391304348,True,0.418729372937,1616,92
0.84,True,0.409515340151,2249,25
0.6730769230769231,False,0.360348292029,5972,104
0.6739130434782609,False,0.36959553696,1912,46
0.7391304347826086,True,0.357496902107,6456,138
0.7321428571428571,True,0.393634840871,2786,56
0.6717391304347826,False,0.421106348234,6532,460
0.8269230769230769,True,0.419551934827,982,52
0.6296296296296297,False,0.363051916545,5496,54
0.6052631578947368,False,0.389964605455,12808,114
0.95,True,0.774594078319,349,20
0.8444444444444444,True,0.400724728227,8003,45
0.7391304347826086,True,0.455072463768,115,23
0.8085106382978723,True,0.495268138801,317,47
0.9090909090909091,True,0.410468319559,242,11
0.8571428571428571,True,0.487719298246,95,7
0.698019801980198,False,0.383610778994,10873,202

0.7572724185702877,0.6363636363636364,0.435939114249
