recall,above 70,effort,number of docs,number of relevant
0.75,True,0.389879518072,2075,24
0.5769230769230769,False,0.42190181943,971,26
0.8333333333333334,True,0.487179487179,65,12
0.7272727272727273,True,0.362063461661,5221,99
0.6103896103896104,False,0.398148148148,792,77
0.6847826086956522,False,0.413366336634,1616,92
0.8,True,0.396176078257,2249,25
0.6538461538461539,False,0.359008707301,5972,104
0.6304347826086957,False,0.366806136681,1912,46
0.7391304347826086,True,0.356774060306,6456,138
0.6964285714285714,False,0.390284757119,2786,56
0.6630434782608695,False,0.419677485201,6532,460
0.7692307692307693,True,0.412084181942,982,52
0.6296296296296297,False,0.360383309073,5496,54
0.5964912280701754,False,0.389079741828,12808,114
0.75,True,0.648519579752,349,20
0.8444444444444444,True,0.393560748053,8003,45
0.5652173913043478,False,0.431884057971,115,23
0.7446808510638298,True,0.470031545741,317,47
0.8181818181818182,True,0.385674931129,242,11
0.5714285714285714,False,0.417543859649,95,7
0.6881188118811881,False,0.382077930041,10873,202

0.6974094678534578,0.45454545454545453,0.411459358235
