-5.09395282042	-5.87566673545	-4.3122389054
-4.67499573933	-5.45269087713	-3.89730060153
-4.25822712291	-5.03196945107	-3.48448479475
-3.8436355395	-4.61349019485	-3.07378088415
-3.43120961715	-4.19724090624	-2.66517832807
-3.02093804332	-3.78320944299	-2.25866664364
-2.61280956453	-3.37138372275	-1.85423540631
-2.20681298612	-2.96175172283	-1.4518742494
-1.80293717189	-2.55430148016	-1.05157286362
-1.40117104381	-2.14902109106	-0.653320996563
-1.00150358173	-1.74589871117	-0.257108452295
-0.603923823055	-1.34492255527	0.137074909165
-0.208420862449	-0.946080897195	0.529239172297
0.18501614845	-0.549362069662	0.919394366563
0.57639800134	-0.15475446419	1.30755046687
0.965735431545	0.237753469042	1.69371739405
1.35303911832	0.628173221306	2.07790501532
1.73831968511	1.01651622544	2.46012314479
2.12158769991	1.40279385598	2.84038154385
2.50285367548	1.78701742923	3.21868992173
2.88212806968	2.16919820343	3.59505793592
3.25942128572	2.54934737882	3.96949519262
3.6347436725	2.92747609777	4.34201124723
4.00810552484	3.30359544489	4.71261560479
4.37951708379	3.67771644716	5.08131772042
4.74898853691	4.04985007398	5.44812699983
5.11653001853	4.42000723735	5.8130527997
5.48215161006	4.78819879195	6.17610442816
5.84586334023	5.15443553524	6.53729114521
6.2076751854	5.51872820761	6.8966221632
6.56759706982	5.88108749245	7.25410664718
6.92563886587	6.24152401631	7.60975371544
7.2818103944	6.600048349	7.96357243981
7.63612142494	6.9566710037	8.31557184618
7.98858167598	7.31140243712	8.66576091485
8.33920081526	7.66425304957	9.01414858095
8.68798846001	8.01523318514	9.36074373489
9.03495417723	8.36435313181	9.70555522266
9.38010748395	8.71162312158	10.0485918463
9.72345784746	9.05705333061	10.3898623643
10.0650146856	9.40065387937	10.7293754919
10.4047873671	9.74243483276	11.0671399015
10.7427852117	10.0824062003	11.403164223
11.0790174903	10.4205779362	11.7374570443
11.4134934256	10.7569599396	12.0700269115
11.746222192	11.0915620547	12.4008823293
12.0772129161	11.4243940709	12.7300317613
12.4064746767	11.755465723	13.0574836303
12.7340165051	12.0847866913	13.3832463189
13.0598473857	12.4123666018	13.7073281696
13.3839762558	12.7382150265	14.0297374851
13.7064120059	13.0623414833	14.3504825285
14.0271634803	13.3847554365	14.6695715241
14.3462394769	13.7054662967	14.9870126571
14.6636487478	14.0244834213	15.3028140743
14.9793999993	14.3418161143	15.6169838842
15.2935018921	14.657473627	15.9295301572
15.605963042	14.9714651577	16.2404609263
15.9167920195	15.2837998521	16.5497841869
16.2259973503	15.5944868036	16.8575078971
16.5335875159	15.9035350535	17.1636399783
16.8395709531	16.2109535911	17.4681883152
17.1439560549	16.5167513539	17.771160756
17.4467511704	16.820937228	18.0725651128
17.7479646049	17.123520048	18.3724091618
18.0476046206	17.4245085978	18.6707006435
18.3456794364	17.7239116101	18.9674472627
18.6421972283	18.0217377672	19.2626566893
18.9371661294	18.317995701	19.5563365578
19.2305942307	18.6126939933	19.8484944682
19.5224895807	18.9058411758	20.1391379855
19.8128601857	19.1974457308	20.4282746406
20.1017140106	19.4875160912	20.71591193
20.3890589782	19.7760606404	21.0020573161
20.6749029704	20.0630877133	21.2867182275
20.9592538276	20.348605596	21.5699020593
21.2421193494	20.632622526	21.8516161727
21.5235072944	20.9151466928	22.131867896
21.8034253811	21.1961862382	22.4106645241
22.0818812874	21.4757492559	22.6880133189
22.3588826511	21.7538437926	22.9639215096
22.6344370701	22.0304778477	23.2383962926
22.9085521028	22.3056593737	23.5114448319
23.1812352679	22.5793962767	23.7830742591
23.4524940449	22.8516964162	24.0532916736
23.7223358742	23.1225676058	24.3221041427
23.9907681575	23.3920176131	24.5895187019
24.2577982576	23.6600541604	24.8555423548
24.523433499	23.9266849246	25.1201820733
24.7876811678	24.1919175375	25.3834447981
25.0505485122	24.4557595862	25.6453374382
25.3120427424	24.7182186134	25.9058668715
