0	0	0	
0	0	0	
0	0	0	
0	0	1	
0	0	1	
0	0	1	
0	1	1	
0	1	1	
0	1	1	
0	1	1	
0	1	1	
0	1	1	
0	1	1	
0	1	1	
0	1	1	
0	1	1	
0	1	1	
0	1	1	
0	1	1	
0	1	2	
1	1	2	
1	1	2	
1	1	2	
1	1	2	
2	1	3	
2	1	3	
2	2	3	
2	2	3	
2	2	4	
2	2	4	
2	2	4	
2	2	4	
2	2	4	
3	2	4	
3	3	4	
4	3	4	
4	3	4	
4	3	4	
4	4	4	
5	4	4	
6	5	5	
6	5	5	
6	6	5	
6	6	6	
6	6	6	
6	7	6	
6	7	6	
6	8	6	
7	8	6	
7	8	6	
7	8	6	
7	8	6	
7	8	6	
7	8	6	
7	8	6	
7	8	6	
7	9	7	
7	9	7	
7	9	7	
7	9	7	
8	9	7	
9	9	7	
9	9	7	
10	9	7	
10	10	7	
10	10	7	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	10	8	
10	11	8	
10	11	8	
10	11	8	
10	11	8	
11	11	8	
11	11	8	
11	11	8	
11	12	8	
11	12	8	
11	12	8	
11	12	8	
11	12	8	
12	12	8	
12	12	8	
12	12	8	
12	12	8	
13	13	8	
13	13	8	
13	13	8	
13	13	8	
13	13	8	
13	13	8	
13	13	8	
13	13	8	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	9	
13	13	10	
13	13	10	
13	14	10	
13	14	10	
13	14	10	
