11.5886624609	10.1950337805	12.9822911414
11.9251813801	10.5373428378	13.3130199224
12.2602796242	10.8781537881	13.6424054604
12.5939631909	11.217473417	13.9704529649
12.9262380525	11.5553084846	14.2971676203
13.257110156	11.8916657256	14.6225545863
13.5865854234	12.2265518489	14.946618998
13.9146697519	12.559973538	15.2693659657
14.2413690133	12.8919374509	15.5908005758
14.5666890552	13.2224502199	15.9109278905
14.8906357	13.551518452	16.2297529481
15.2132147459	13.8791487285	16.5472807634
15.5344319664	14.2053476051	16.8635163277
15.8542931106	14.5301216122	17.1784646091
16.1728039036	14.8534772545	17.4921305527
16.489970046	15.1754210111	17.804519081
16.8057972146	15.4959593357	18.1156350935
17.120291062	15.8150986562	18.4254834679
17.4334572172	16.1328453751	18.7340690592
17.7453012851	16.4492058694	19.0413967008
18.0558288473	16.7641864902	19.3474712043
18.3650454616	17.0777935632	19.6522973599
18.6729566623	17.3900333885	19.9558799362
18.9795679607	17.7009122403	20.258223681
19.2848848443	18.0104363675	20.5593333211
19.5889127778	18.318611993	20.8592135627
19.8916572029	18.6254453144	21.1578690913
20.1931235379	18.9309425032	21.4553045726
20.4933171786	19.2351097054	21.7515246518
20.7922434979	19.5379530414	22.0465339544
21.089907846	19.8394786056	22.3403370865
21.3863155507	20.139692467	22.6329386344
21.6814719169	20.4386006684	22.9243431654
21.9753822275	20.7362092274	23.2145552277
22.2680517429	21.0325241353	23.5035793506
22.5594857014	21.3275513579	23.7914200449
22.849689319	21.6212968352	24.0780818029
23.13866779	21.9137664815	24.3635690985
23.4264262864	22.204966185	24.6478863877
23.7129699586	22.4949018085	24.9310381087
23.9983039352	22.7835791886	25.2130286817
24.2824333231	23.0710041365	25.4938625097
24.5653632078	23.3571824373	25.7735439783
24.8470986531	23.6421198505	26.0520774558
25.1276447017	23.9258221097	26.3294672937
25.4070063747	24.2082949227	26.6057178266
25.6851886721	24.4895439717	26.8808333726
25.9621965731	24.7695749129	27.1548182332
26.2380350354	25.048393377	27.4276766938
