recall,above 70,effort,number of docs,number of relevant
0.8333333333333334,True,0.402730923695,2075,24
0.7692307692307693,True,0.465842773773,971,26
0.9166666666666666,True,0.517948717949,65,12
0.6767676767676768,False,0.357594330588,5221,99
0.7922077922077922,True,0.441919191919,792,77
0.7282608695652174,True,0.4199669967,1616,92
0.6,False,0.353786868238,2249,25
0.6346153846153846,False,0.361687876758,5972,104
0.6086956521739131,False,0.361227336123,1912,46
0.6666666666666666,False,0.351920693928,6456,138
0.48214285714285715,False,0.363244795406,2786,56
0.6869565217391305,False,0.425494998979,6532,460
0.7115384615384616,True,0.400543109301,982,52
0.6296296296296297,False,0.357836001941,5496,54
0.6754385964912281,False,0.390641265875,12808,114
1.0,True,0.65708200213,626,2
0.75,True,0.614135625597,349,20
0.8260869565217391,True,0.460869565217,115,23
0.7021276595744681,True,0.449001051525,317,47
0.8181818181818182,True,0.396694214876,242,11
1.0,True,0.522807017544,95,7
0.8333333333333334,True,0.466666666667,170,6
0.7029702970297029,True,0.38244581379,10873,202

0.7410804757569475,0.6086956521739131,0.431395123414
