recall,above 70,effort,number of docs,number of relevant
0.4444444444444444,False,0.645278682245,5221,99
0.7402597402597403,True,0.792087542088,792,77
0.6304347826086957,False,0.72280334728,1912,46
0.5535714285714286,False,0.715482172769,2786,56
0.6666666666666666,False,0.745026686075,5496,54
0.7272727272727273,True,0.719008264463,242,11
0.0,False,0.333333333333,170,6
0.7079207920792079,True,0.791532542383,10873,202

0.5588213227378639,0.375,0.683069071329
