recall,above 70,effort,number of docs,number of relevant
0.625,False,0.385060240964,2075,24
0.6538461538461539,False,0.435633367662,971,26
0.9166666666666666,True,0.620512820513,65,12
0.696969696969697,False,0.35733895167,5221,99
0.6103896103896104,False,0.400673400673,792,77
0.75,True,0.428630363036,1616,92
0.88,True,0.440640284571,2249,25
0.7019230769230769,True,0.366264791248,5972,104
0.7391304347826086,True,0.372733612273,1912,46
0.7246376811594203,True,0.355741429162,6456,138
0.7678571428571429,True,0.394831299354,2786,56
0.6739130434782609,False,0.422535211268,6532,460
0.8076923076923077,True,0.413441955193,982,52
0.6851851851851852,False,0.376516254246,5496,54
0.6403508771929824,False,0.39178638351,12808,114
0.0,False,0.333333333333,626,2
0.8,True,0.70964660936,349,20
0.8222222222222222,True,0.375400891332,8003,45
0.6956521739130435,False,0.449275362319,115,23
0.7872340425531915,True,0.49316508938,317,47
0.8181818181818182,True,0.37741046832,242,11
0.8571428571428571,True,0.487719298246,95,7
0.6633663366336634,False,0.375762592354,10873,202

0.7094504925126048,0.5652173913043478,0.424524087391
