recall,above 70,effort,number of docs,number of relevant
0.625,False,0.386666666667,2075,24
0.6538461538461539,False,0.435633367662,971,26
0.9166666666666666,True,0.620512820513,65,12
0.696969696969697,False,0.35721126221,5221,99
0.6103896103896104,False,0.398148148148,792,77
0.75,True,0.42904290429,1616,92
0.88,True,0.440640284571,2249,25
0.6442307692307693,False,0.357892386693,5972,104
0.7391304347826086,True,0.372384937238,1912,46
0.7028985507246377,True,0.355225113589,6456,138
0.75,True,0.394592007657,2786,56
0.6695652173913044,False,0.421004286589,6532,460
0.8076923076923077,True,0.413441955193,982,52
0.6851851851851852,False,0.376516254246,5496,54
0.6578947368421053,False,0.394128669582,12808,114
0.5,False,0.361022364217,626,2
0.8,True,0.66953199618,349,20
0.8222222222222222,True,0.375400891332,8003,45
0.6521739130434783,False,0.44347826087,115,23
0.7446808510638298,True,0.474237644585,317,47
1.0,True,0.435261707989,242,11
0.8571428571428571,True,0.487719298246,95,7
0.6633663366336634,False,0.375762592354,10873,202

0.7316980656446566,0.5217391304347826,0.425019818288
