recall,above 70,effort,number of docs,number of relevant
0.75,True,0.392449799197,2075,24
0.5769230769230769,False,0.4260212839,971,26
0.9166666666666666,True,0.558974358974,65,12
0.7373737373737373,True,0.362574219498,5221,99
0.6233766233766234,False,0.401515151515,792,77
0.6956521739130435,False,0.415429042904,1616,92
0.8,True,0.401808211057,2249,25
0.6634615384615384,False,0.359566867604,5972,104
0.6521739130434783,False,0.367852161785,1912,46
0.7391304347826086,True,0.357083849649,6456,138
0.6964285714285714,False,0.391720507298,2786,56
0.6673913043478261,False,0.420187793427,6532,460
0.8269230769230769,True,0.414799728445,982,52
0.6296296296296297,False,0.36135371179,5496,54
0.5964912280701754,False,0.389496148241,12808,114
0.85,True,0.724928366762,349,20
0.8444444444444444,True,0.396476321379,8003,45
0.6086956521739131,False,0.43768115942,115,23
0.7446808510638298,True,0.478443743428,317,47
0.8181818181818182,True,0.396694214876,242,11
0.7142857142857143,True,0.438596491228,95,7
0.6881188118811881,False,0.382629755664,10873,202

0.7200013303168616,0.5,0.421649222184
